LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
135411,339888,True,38.48068197,-122.7039267,609.0,995.0,177.0,244,386.0,432.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
97611,225797,True,38.48087384,-122.7037884,653.0,995.0,59.0,245,342.0,594.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
261045,494345,True,38.48124164,-122.7040969,561.0,829.0,85.0,248,268.0,476.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
70563,265567,True,38.48118276,-122.70437,698.0,945.0,95.0,247,247.0,603.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
170387,340786,False,38.48121293,-122.7046292,384.0,566.0,69.0,247,182.0,315.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
258752,388129,True,38.47784367,-122.7016027,258.0,386.0,12.0,164,128.0,246.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
231258,408000,False,38.4780842,-122.701526,584.0,1200.0,259.0,166,616.0,325.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
21069,96813,True,38.47813794,-122.7022905,325.0,550.0,55.0,165,225.0,270.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
285600,530400,True,38.47813954,-122.7028653,792.0,1002.0,97.0,165,210.0,695.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
31991,128050,True,38.4779001,-122.703311,381.0,657.0,104.0,164,276.0,277.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
247335,770100,False,38.4777133,-122.7031863,301.0,1304.0,78.0,162,1003.0,223.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
147339,242683,True,38.47770865,-122.7029279,353.0,599.0,50.0,162,246.0,303.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
306000,520200,True,38.47773697,-122.702644,792.0,1002.0,80.0,161,210.0,712.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
280000,565000,False,38.4777465,-122.7023632,397.0,1155.0,160.0,162,758.0,237.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
213259,358237,False,38.4777423,-122.7020846,343.0,566.0,28.0,162,223.0,315.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
234456,460157,True,38.4774924,-122.7023907,416.0,891.0,128.0,161,475.0,288.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
139062,192240,False,38.47748093,-122.7026973,195.0,799.0,48.0,161,604.0,147.0,1,0.9903444249854058,1940,Post1940,RES1,3,False,1700,Average,217498.0
231258,637500,False,38.47743761,-122.702982,294.0,1081.0,80.0,160,787.0,214.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
133614,272728,True,38.47736772,-122.7032399,806.0,1016.0,86.0,160,210.0,720.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
262599,417602,True,38.47730671,-122.7034888,500.0,709.0,65.0,160,209.0,435.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
182450,38314,True,38.47689656,-122.7033174,-1.0,-1.0,118.0,152,1123.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
198788,385989,False,38.47698461,-122.7030676,803.0,1253.0,187.0,153,450.0,616.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
216722,95884,True,38.47706308,-122.7027831,939.0,1424.0,145.0,155,485.0,794.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
20795,153091,True,38.477248,-122.7011082,448.0,763.0,80.0,159,315.0,368.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
142028,340877,False,38.47757444,-122.7006664,792.0,1016.0,99.0,164,224.0,693.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
243267,473166,True,38.4777632,-122.700844,624.0,1099.0,149.0,165,475.0,475.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
139062,269957,True,38.47797536,-122.7009198,291.0,440.0,63.0,166,149.0,228.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
241770,545700,False,38.4778259,-122.7002743,272.0,1007.0,80.0,167,735.0,192.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
237029,581400,False,38.47784945,-122.7000236,474.0,1248.0,208.0,170,774.0,266.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
241155,358076,True,38.47798712,-122.6997743,434.0,647.0,89.0,174,213.0,345.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
42858,184634,True,38.47633714,-122.7042852,423.0,898.0,50.0,146,475.0,373.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
446206,669309,True,38.47654242,-122.7106503,346.0,563.0,63.0,157,217.0,283.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
309170,618340,False,38.47567941,-122.7152399,772.0,988.0,130.0,129,216.0,642.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
357000,673710,False,38.475628,-122.7154803,285.0,1060.0,92.0,129,775.0,193.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
250000,180540,False,38.47551597,-122.7158504,1056.0,1325.0,63.0,129,269.0,993.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
207997,523743,False,38.47514553,-122.715854,1246.0,1756.0,186.0,129,510.0,1060.0,1,0.9903444249854058,1960,Post1940,RES1,1,True,1275,Average,159196.5
217247,550372,False,38.47491794,-122.71584,659.0,868.0,85.0,127,209.0,574.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
162495,466145,True,38.47527308,-122.7150612,836.0,1035.0,173.0,125,199.0,663.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
293195,535500,True,38.47543386,-122.7146633,223.0,1136.0,32.0,121,913.0,191.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
169882,371546,True,38.47565992,-122.7145224,395.0,619.0,114.0,117,224.0,281.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
177269,490631,True,38.47528469,-122.7130277,797.0,1148.0,190.0,104,351.0,607.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
306000,642600,True,38.47543096,-122.7131738,554.0,1010.0,94.0,104,456.0,460.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
165502,376161,True,38.47556487,-122.7133046,575.0,763.0,66.0,104,188.0,509.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
346800,698700,False,38.47569865,-122.713436,956.0,1214.0,78.0,104,258.0,878.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
20425,104465,True,38.47591847,-122.7174382,462.0,906.0,183.0,129,444.0,279.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
115860,380346,True,38.47554429,-122.7169553,476.0,1071.0,43.0,129,595.0,433.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
326998,489951,True,38.4754228,-122.7168671,505.0,710.0,57.0,129,205.0,448.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
357000,693600,False,38.47528131,-122.7167448,625.0,822.0,82.0,129,197.0,543.0,1,0.9903444249854058,1960,Post1940,RES1,2,True,1275,Average,163215.9375
234456,486817,True,38.47511674,-122.7167151,498.0,674.0,153.0,129,176.0,345.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
181087,420556,True,38.47495703,-122.7167321,737.0,1170.0,56.0,127,433.0,681.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
246487,382350,False,38.47550262,-122.7174995,397.0,988.0,47.0,129,591.0,350.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
182450,486546,False,38.47537545,-122.7173982,412.0,658.0,77.0,129,246.0,335.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
309170,762619,False,38.47507045,-122.7172708,406.0,589.0,34.0,129,183.0,372.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
290033,435052,False,38.47515202,-122.7175248,482.0,827.0,132.0,129,345.0,350.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
130340,318632,True,38.47513855,-122.7177004,267.0,457.0,41.0,129,190.0,226.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
182016,394377,False,38.47511178,-122.7178755,356.0,702.0,91.0,129,346.0,265.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
275400,590580,True,38.47509622,-122.7180569,385.0,967.0,29.0,129,582.0,356.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
182016,556281,True,38.47506546,-122.7184657,438.0,686.0,82.0,129,248.0,356.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
246606,638951,False,38.47522111,-122.7184663,403.0,829.0,135.0,129,426.0,268.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
295800,443700,False,38.47537649,-122.7184638,458.0,829.0,190.0,129,371.0,268.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
244461,264000,False,38.47533906,-122.7182365,-1.0,-1.0,132.0,129,283.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
275400,479400,False,38.47534231,-122.7180574,422.0,828.0,155.0,129,406.0,267.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
118177,339878,False,38.47534925,-122.7178773,313.0,1065.0,21.0,129,752.0,292.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
265200,527850,False,38.47538668,-122.7176907,507.0,1294.0,280.0,129,787.0,227.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
309170,710060,True,38.47472966,-122.7173644,343.0,720.0,126.0,122,377.0,217.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
327544,512205,True,38.47475007,-122.7175735,605.0,874.0,110.0,123,269.0,495.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
95699,241160,True,38.47473446,-122.7177729,477.0,708.0,220.0,122,231.0,257.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
118177,312623,True,38.47472565,-122.7183403,299.0,799.0,66.0,122,500.0,233.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
285600,540600,False,38.47472348,-122.7185279,328.0,989.0,54.0,122,661.0,274.0,1,0.9903444249854058,1950,Post1940,RES1,1,True,1275,Average,159196.5
357000,708900,True,38.47474822,-122.7187399,479.0,1207.0,122.0,122,728.0,357.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
118177,331670,True,38.47485061,-122.7189239,755.0,1198.0,124.0,125,443.0,631.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
181087,379894,True,38.47502435,-122.7189328,442.0,1184.0,108.0,127,742.0,334.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
275400,515100,False,38.47518348,-122.7189099,336.0,883.0,57.0,128,547.0,279.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
130340,346154,True,38.47536194,-122.718897,402.0,801.0,78.0,128,399.0,324.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
252496,467125,False,38.47539366,-122.7192089,206.0,339.0,16.0,128,133.0,190.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
118177,291471,True,38.47524082,-122.7192568,279.0,505.0,20.0,128,226.0,259.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
222732,406441,False,38.47509418,-122.7192958,300.0,800.0,42.0,128,500.0,258.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
125566,307131,True,38.47492067,-122.7192931,475.0,945.0,93.0,126,470.0,382.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
125566,321904,True,38.47479703,-122.7194371,405.0,1087.0,76.0,122,682.0,329.0,1,0.9903444249854058,1940,Post1940,RES1,2,True,1275,Average,163215.9375
236426,612000,True,38.47476856,-122.7196755,413.0,1095.0,101.0,122,682.0,312.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
235563,353349,True,38.47477314,-122.7198873,405.0,1087.0,24.0,122,682.0,381.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
234456,577752,True,38.4748141,-122.7200949,602.0,994.0,237.0,123,392.0,365.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
309170,689448,False,38.47517683,-122.7201795,-1.0,-1.0,35.0,128,440.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
162495,307292,True,38.47526264,-122.7199851,192.0,335.0,45.0,128,143.0,147.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
157981,451394,True,38.47521972,-122.719733,442.0,700.0,66.0,128,258.0,376.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
218365,408077,False,38.47545123,-122.719646,256.0,392.0,21.0,128,136.0,235.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Average,217498.0
284164,426248,True,38.47545503,-122.7198497,288.0,428.0,31.0,128,140.0,257.0,1,0.9903444249854058,1960,Post1940,RES1,1,True,1275,Average,159196.5
296719,445082,True,38.47587403,-122.720055,434.0,673.0,64.0,128,239.0,370.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
242691,371285,True,38.4757111,-122.7187436,356.0,688.0,25.0,128,332.0,331.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
118177,343237,False,38.47569235,-122.7183381,418.0,988.0,68.0,129,570.0,350.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
231258,561000,False,38.4756887,-122.7181513,551.0,1142.0,277.0,129,591.0,274.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
308406,462610,True,38.47472557,-122.7179634,458.0,650.0,76.0,122,192.0,382.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
212354,542985,True,38.47472587,-122.7181522,391.0,649.0,98.0,122,258.0,293.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
268049,762619,False,38.47872448,-122.7169943,435.0,975.0,63.0,131,540.0,372.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
268049,754800,False,38.47866774,-122.7171905,482.0,1022.0,69.0,130,540.0,413.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Average,217498.0
288558,535894,True,38.47861085,-122.7174083,623.0,881.0,56.0,130,258.0,567.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
295531,911429,True,38.47850244,-122.7176217,897.0,1212.0,349.0,129,315.0,548.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
268049,148000,False,38.47833115,-122.7174821,-1.0,-1.0,229.0,129,258.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
243267,616969,False,38.47818977,-122.7173301,455.0,661.0,76.0,129,206.0,379.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
242691,132874,True,38.47804137,-122.7172128,819.0,1135.0,87.0,129,316.0,732.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
173796,427306,True,38.47787754,-122.7171406,705.0,953.0,116.0,129,248.0,589.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
380000,770000,False,38.47771138,-122.7171714,251.0,1330.0,43.0,129,1079.0,208.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
243615,556848,True,38.47784581,-122.7174613,582.0,933.0,175.0,129,351.0,407.0,1,0.9903444249854058,1940,Post1940,RES1,3,False,1700,Average,217498.0
229500,70500,False,38.47764522,-122.7176132,-1.0,-1.0,105.0,129,1417.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
234600,196000,False,38.47748812,-122.717423,317.0,1702.0,66.0,129,1385.0,251.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
226854,170286,True,38.47744244,-122.7171835,771.0,1101.0,73.0,129,330.0,698.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
147725,119660,True,38.47838023,-122.7169351,622.0,931.0,94.0,129,309.0,528.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
367911,614938,True,38.47844628,-122.7166682,339.0,528.0,55.0,129,189.0,284.0,1,0.9903444249854058,1960,Post1940,RES1,1,True,1275,Average,159196.5
212992,565857,True,38.4796199,-122.7167163,712.0,1031.0,117.0,148,319.0,595.0,1,0.9903444249854058,1940,Post1940,RES1,1,True,1275,Average,159196.5
155095,441615,True,38.47985494,-122.7168951,442.0,534.0,56.0,145,92.0,386.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
306000,678300,False,38.48092535,-122.7167769,501.0,850.0,51.0,164,349.0,450.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
260000,436084,False,38.47962721,-122.716099,-1.0,-1.0,157.0,155,524.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
506883,607697,False,38.48308917,-122.6903393,230.0,540.0,34.0,143,310.0,196.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
566506,849760,True,38.48243355,-122.6899722,478.0,688.0,127.0,127,210.0,351.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
714000,1320900,True,38.48214536,-122.6896438,244.0,1014.0,48.0,121,770.0,196.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
473030,1261413,False,38.48178548,-122.6895315,251.0,611.0,27.0,111,360.0,224.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
518759,853550,True,38.48147048,-122.6892084,380.0,1004.0,99.0,99,624.0,281.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
447912,774927,True,38.48205548,-122.6887166,622.0,890.0,70.0,118,268.0,552.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
714000,1555500,False,38.48213928,-122.6882918,537.0,687.0,74.0,121,150.0,463.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
501981,792018,True,38.48760444,-122.6891569,836.0,1147.0,179.0,141,311.0,657.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
290700,277500,False,38.48721588,-122.6888023,-1.0,-1.0,94.0,139,1316.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
346546,911843,True,38.48676412,-122.6886216,507.0,1308.0,229.0,140,801.0,278.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
414259,257125,False,38.4856465,-122.6885346,1288.0,1549.0,307.0,138,261.0,981.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
118071,434121,True,38.48366234,-122.6917763,415.0,514.0,75.0,181,99.0,340.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
592365,888552,True,38.48355812,-122.6921277,744.0,1023.0,134.0,189,279.0,610.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
463755,1313973,False,38.48332648,-122.6928621,437.0,678.0,139.0,203,241.0,298.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
136658,352800,True,38.48312627,-122.6931998,612.0,853.0,90.0,213,241.0,522.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
545760,997157,True,38.47864646,-122.6910271,454.0,1150.0,102.0,63,696.0,352.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
408459,612691,True,38.47869177,-122.6905267,633.0,871.0,132.0,60,238.0,501.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
498311,783541,True,38.4799179,-122.6899434,464.0,710.0,131.0,64,246.0,333.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
334941,173397,True,38.4800671,-122.690935,899.0,1133.0,98.0,86,234.0,801.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
364907,109471,True,38.48298909,-122.6921504,1115.0,1395.0,90.0,182,280.0,1025.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
577118,1226374,True,38.48275934,-122.6920081,603.0,766.0,49.0,179,163.0,554.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
459000,1020000,True,38.48255873,-122.6918429,555.0,940.0,111.0,167,385.0,444.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
355079,757510,True,38.481017,-122.691171,820.0,892.0,63.0,112,72.0,757.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
231732,728100,True,38.48083193,-122.6908932,889.0,1136.0,95.0,104,247.0,794.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
413869,772650,False,38.48093393,-122.6905255,741.0,1441.0,135.0,102,700.0,606.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
391285,587217,True,38.48262535,-122.6912416,684.0,932.0,88.0,156,248.0,596.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
568125,1398067,True,38.47921367,-122.6945579,500.0,573.0,60.0,138,73.0,440.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
500000,1000000,True,38.48622572,-122.6991028,704.0,1109.0,168.0,302,405.0,536.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
334654,369750,True,38.48626771,-122.6994072,988.0,1598.0,154.0,301,610.0,834.0,1,0.9903444249854058,1940,Post1940,RES1,3,False,1700,Average,217498.0
265000,286389,False,38.48632518,-122.7009421,711.0,945.0,62.0,319,234.0,649.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
300000,194764,False,38.48582712,-122.7004858,-1.0,-1.0,161.0,309,412.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
310097,346800,False,38.48580615,-122.6999195,1424.0,1760.0,260.0,307,336.0,1164.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
570000,1179000,False,38.48500232,-122.6989269,484.0,1074.0,68.0,325,590.0,416.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
612000,1377002,True,38.48522168,-122.6995535,418.0,1219.0,87.0,315,801.0,331.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
550800,1041148,False,38.48521548,-122.6998601,443.0,1108.0,108.0,316,665.0,335.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
433180,652663,False,38.48286667,-122.7000189,657.0,1156.0,138.0,274,499.0,519.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
561000,1224000,True,38.48286562,-122.6994208,363.0,1087.0,110.0,274,724.0,253.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
561000,1171980,False,38.48302811,-122.6992113,401.0,913.0,51.0,282,512.0,350.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
408000,877200,False,38.4837038,-122.6990808,342.0,722.0,109.0,308,380.0,233.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
612000,1269900,True,38.48261984,-122.6982508,279.0,917.0,44.0,296,638.0,235.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
450000,971324,False,38.48344637,-122.6983387,-1.0,-1.0,50.0,324,1240.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
300000,251506,True,38.48410244,-122.6982167,597.0,947.0,136.0,340,350.0,461.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
300000,293392,False,38.48433225,-122.6982114,922.0,1232.0,76.0,342,310.0,846.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
380915,919197,False,38.4845618,-122.6981985,624.0,1018.0,133.0,342,394.0,491.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
385992,257040,False,38.48479161,-122.6982057,1061.0,1624.0,210.0,342,563.0,851.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
408000,885688,True,38.48501981,-122.6982303,239.0,1008.0,99.0,341,769.0,140.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
427272,663545,True,38.48524214,-122.6982753,340.0,1001.0,74.0,341,661.0,266.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
375132,839509,True,38.48546308,-122.6982959,503.0,847.0,36.0,336,344.0,467.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
375132,217042,True,38.48568173,-122.6983394,712.0,1205.0,83.0,332,493.0,629.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
405865,737737,True,38.48611105,-122.698409,375.0,1497.0,63.0,322,1122.0,312.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
489519,1044995,True,38.48633108,-122.6984368,503.0,904.0,155.0,323,401.0,348.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
250000,202979,False,38.48207437,-122.704493,734.0,1059.0,161.0,259,325.0,573.0,1,0.9903444249854058,1940,Post1940,RES1,3,True,1275,Average,168430.6875
418158,627237,False,38.48206331,-122.7037045,720.0,1071.0,135.0,259,351.0,585.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
236718,77538,True,38.48211102,-122.7030992,942.0,1092.0,55.0,261,150.0,887.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
425723,206781,False,38.48597707,-122.6935914,903.0,1266.0,114.0,234,363.0,789.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
339926,48437,False,38.48553279,-122.6935345,1187.0,1525.0,123.0,234,338.0,1064.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
693951,937715,False,38.48545513,-122.6925778,659.0,1267.0,59.0,206,608.0,600.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
