LandValue,ImprovementValue,HOEX,Latitude,Longitude,TimetoApply,RepairTime,TimetoFinal,ConstructionDelay,RepairTime.1,Neighbours
107219.0,171683.0,False,39.768896,-121.591097,418,545.0,963.0,-1.0,-1.0,132
94606.0,67150.0,False,39.735452,-121.648338,418,330.0,748.0,-1.0,-1.0,74
129301.0,393255.0,True,39.762068,-121.635706,418,553.0,971.0,-1.0,-1.0,97
30916.0,135152.0,False,39.744983,-121.65478,418,-1.0,-1.0,-1.0,-1.0,16
85672.0,18000.0,False,39.734235,-121.646597,418,-1.0,-1.0,-1.0,-1.0,74
58458.0,84903.0,True,39.738022,-121.63162,418,602.0,1020.0,-1.0,-1.0,101
60171.0,132484.0,True,39.734946,-121.644274,418,247.0,665.0,-1.0,-1.0,77
67695.0,140040.0,False,39.766952,-121.589539,418,624.0,1042.0,-1.0,-1.0,158
82022.0,88740.0,False,39.736569,-121.629593,418,342.0,760.0,-1.0,-1.0,92
135000.0,493000.0,False,39.782448,-121.574459,418,534.0,952.0,-1.0,-1.0,81
59175.0,100970.0,True,39.750625,-121.591818,418,-1.0,-1.0,-1.0,-1.0,148
118356.0,267495.0,True,39.739581,-121.640917,418,308.0,726.0,-1.0,-1.0,111
145185.0,188376.0,False,39.770166,-121.592144,418,588.0,1006.0,-1.0,-1.0,125
20366.0,239062.0,True,39.730979,-121.646588,418,580.0,998.0,-1.0,-1.0,64
20366.0,239062.0,True,39.730979,-121.646588,418,580.0,998.0,-1.0,-1.0,64
73612.0,196217.0,False,39.733556,-121.633376,418,643.0,1061.0,-1.0,-1.0,61
98426.0,342544.0,True,39.793915,-121.581075,421,417.0,838.0,-1.0,-1.0,79
54945.0,160865.0,False,39.744828,-121.643259,421,355.0,776.0,-1.0,-1.0,80
22711.0,431323.0,False,39.737199,-121.632217,421,-1.0,-1.0,-1.0,-1.0,99
44309.0,145544.0,True,39.785753,-121.573784,421,237.0,658.0,-1.0,-1.0,77
69692.0,59916.0,False,39.780486,-121.600052,424,429.0,853.0,-1.0,-1.0,105
101970.0,142776.0,True,39.774937,-121.629579,424,294.0,718.0,-1.0,-1.0,87
25764.0,250000.0,True,39.737596,-121.622546,424,716.0,1140.0,-1.0,-1.0,46
124778.0,59765.0,False,39.750264,-121.599004,424,477.0,901.0,-1.0,-1.0,130
82087.0,32837.0,False,39.795006,-121.578742,424,627.0,1051.0,-1.0,-1.0,70
121008.0,279500.0,True,39.732626,-121.640983,424,959.0,1383.0,-1.0,-1.0,75
51045.0,114471.0,True,39.733172,-121.581988,424,-1.0,-1.0,-1.0,-1.0,29
75053.0,190019.0,False,39.756923,-121.591741,425,346.0,771.0,-1.0,-1.0,158
122400.0,183600.0,True,39.765885,-121.595134,425,357.0,782.0,-1.0,-1.0,130
39776.0,94737.0,True,39.770139,-121.614926,426,485.0,911.0,-1.0,-1.0,115
36069.0,174165.0,True,39.79008,-121.589486,426,114.0,540.0,-1.0,-1.0,48
12190.0,118815.0,False,39.750701,-121.616483,426,378.0,804.0,-1.0,-1.0,40
97791.0,111365.0,False,39.759876,-121.57398,426,882.0,1308.0,-1.0,-1.0,54
40970.0,61800.0,True,39.750901,-121.591048,427,162.0,589.0,-1.0,-1.0,151
81237.0,79297.0,True,39.736889,-121.645538,427,151.0,578.0,-1.0,-1.0,87
30916.0,285000.0,False,39.737693,-121.644832,427,622.0,1049.0,-1.0,-1.0,95
28339.0,139230.0,True,39.750128,-121.59742,427,140.0,567.0,-1.0,-1.0,128
107219.0,194830.0,True,39.763845,-121.587013,428,602.0,1030.0,-1.0,-1.0,139
154713.0,220940.0,False,39.781181,-121.597865,428,265.0,693.0,-1.0,-1.0,99
63117.0,188913.0,False,39.740487,-121.634234,428,545.0,973.0,-1.0,-1.0,102
20611.0,138720.0,True,39.746727,-121.628021,431,-1.0,-1.0,-1.0,-1.0,91
140195.0,163784.0,True,39.769491,-121.59227,431,309.0,740.0,-1.0,-1.0,133
100000.0,225000.0,False,39.780727,-121.591303,431,392.0,823.0,-1.0,-1.0,91
122400.0,387600.0,False,39.768532,-121.608648,431,477.0,908.0,-1.0,-1.0,117
85140.0,55753.0,False,39.748413,-121.599624,431,161.0,592.0,-1.0,-1.0,118
58017.0,73104.0,True,39.779229,-121.598803,431,536.0,967.0,-1.0,-1.0,123
126141.0,207839.0,False,39.736379,-121.625855,432,308.0,740.0,-1.0,-1.0,70
61408.0,136481.0,False,39.748971,-121.591636,433,460.0,893.0,-1.0,-1.0,148
65094.0,82851.0,False,39.780774,-121.586381,433,260.0,693.0,-1.0,-1.0,93
88702.0,264773.0,False,39.74523,-121.589955,434,-1.0,-1.0,-1.0,-1.0,130
35000.0,100000.0,True,39.777959,-121.61877,434,-1.0,-1.0,-1.0,-1.0,99
66929.0,141670.0,False,39.772743,-121.62647,434,463.0,897.0,-1.0,-1.0,112
81223.0,258244.0,True,39.782298,-121.598921,435,434.0,869.0,-1.0,-1.0,94
65334.0,130037.0,True,39.775483,-121.627972,435,347.0,782.0,-1.0,-1.0,81
107219.0,192996.0,False,39.783716,-121.573412,439,805.0,1244.0,-1.0,-1.0,64
63529.0,63529.0,False,39.776937,-121.602233,439,202.0,641.0,-1.0,-1.0,124
79057.0,192776.0,True,39.733541,-121.57329,440,464.0,904.0,-1.0,-1.0,61
61351.0,98489.0,False,39.79421,-121.583931,440,509.0,949.0,-1.0,-1.0,70
102350.0,262043.0,True,39.766382,-121.583423,441,546.0,987.0,-1.0,-1.0,130
42252.0,340152.0,False,39.732269,-121.568177,441,973.0,1414.0,-1.0,-1.0,44
54300.0,110645.0,False,39.748282,-121.611652,441,181.0,622.0,-1.0,-1.0,23
139386.0,418610.0,False,39.737033,-121.643767,441,649.0,1090.0,-1.0,-1.0,92
51528.0,66000.0,False,39.731098,-121.56873,445,-1.0,-1.0,-1.0,-1.0,42
16159.0,50000.0,True,39.74789,-121.61063,445,-1.0,-1.0,-1.0,-1.0,21
41222.0,187652.0,False,39.774276,-121.62389,445,-1.0,-1.0,-1.0,-1.0,121
16488.0,163200.0,False,39.776287,-121.599825,445,-1.0,-1.0,-1.0,-1.0,137
49687.0,68867.0,True,39.776655,-121.599825,445,455.0,900.0,-1.0,-1.0,137
112200.0,193800.0,False,39.762012,-121.584555,445,190.0,635.0,-1.0,-1.0,121
59175.0,83448.0,False,39.742286,-121.592635,445,407.0,852.0,-1.0,-1.0,113
42046.0,219300.0,True,39.766628,-121.586951,445,386.0,831.0,-1.0,-1.0,152
35000.0,53500.0,False,39.772481,-121.580407,445,-1.0,-1.0,-1.0,-1.0,98
44086.0,150000.0,False,39.775021,-121.622775,445,-1.0,-1.0,-1.0,-1.0,120
57164.0,199857.0,True,39.768257,-121.623335,445,256.0,701.0,-1.0,-1.0,126
44309.0,31282.0,True,39.78599,-121.593566,446,282.0,728.0,-1.0,-1.0,77
50680.0,25003.0,True,39.769541,-121.60288,446,156.0,602.0,-1.0,-1.0,107
78084.0,170017.0,False,39.762552,-121.593034,446,520.0,966.0,-1.0,-1.0,129
61408.0,136481.0,False,39.748971,-121.591636,446,-1.0,-1.0,-1.0,-1.0,148
61408.0,136481.0,False,39.748971,-121.591636,446,-1.0,-1.0,-1.0,-1.0,148
76358.0,87001.0,True,39.77618,-121.608593,446,360.0,806.0,-1.0,-1.0,118
42586.0,64083.0,False,39.746537,-121.587924,446,178.0,624.0,-1.0,-1.0,138
46375.0,331500.0,False,39.788667,-121.577085,446,217.0,663.0,-1.0,-1.0,102
52193.0,114905.0,True,39.750066,-121.594413,447,376.0,823.0,-1.0,-1.0,144
142336.0,164621.0,False,39.797401,-121.581611,447,401.0,848.0,-1.0,-1.0,60
7102.0,65296.0,True,39.73363,-121.636521,447,-1.0,-1.0,-1.0,-1.0,63
51995.0,138284.0,True,39.754823,-121.619125,447,322.0,769.0,-1.0,-1.0,54
73072.0,238759.0,False,39.778626,-121.570348,448,550.0,998.0,-1.0,-1.0,54
141986.0,340092.0,True,39.7636,-121.642047,448,631.0,1079.0,-1.0,-1.0,62
72139.0,452950.0,False,39.754002,-121.573892,448,322.0,770.0,-1.0,-1.0,56
42222.0,211705.0,True,39.776443,-121.604749,449,480.0,929.0,-1.0,-1.0,115
97998.0,90532.0,True,39.792809,-121.583616,449,269.0,718.0,-1.0,-1.0,85
70897.0,147736.0,True,39.744405,-121.632001,449,528.0,977.0,-1.0,-1.0,106
90599.0,177480.0,True,39.75039,-121.583823,449,189.0,638.0,-1.0,-1.0,103
73612.0,158552.0,False,39.741285,-121.567696,449,308.0,757.0,-1.0,-1.0,68
68325.0,165000.0,False,39.788946,-121.578868,449,-1.0,-1.0,-1.0,-1.0,107
10477.0,30103.0,False,39.773807,-121.621509,452,-1.0,-1.0,-1.0,-1.0,127
84936.0,365428.0,True,39.745879,-121.643744,453,345.0,798.0,-1.0,-1.0,67
67949.0,147985.0,False,39.76375,-121.596769,453,435.0,888.0,-1.0,-1.0,110
97072.0,111719.0,False,39.761991,-121.620589,453,161.0,614.0,-1.0,-1.0,62
34698.0,376403.0,True,39.761118,-121.644492,453,514.0,967.0,-1.0,-1.0,37
30916.0,209100.0,True,39.767008,-121.63607,454,170.0,624.0,-1.0,-1.0,96
19196.0,96573.0,True,39.765773,-121.589774,454,351.0,805.0,-1.0,-1.0,158
71012.0,5918.0,True,39.775052,-121.626258,454,447.0,901.0,-1.0,-1.0,97
71012.0,74566.0,False,39.769088,-121.585394,455,154.0,609.0,-1.0,-1.0,138
58309.0,171258.0,False,39.771234,-121.613998,455,165.0,620.0,-1.0,-1.0,116
50203.0,144558.0,True,39.750035,-121.580404,455,302.0,757.0,-1.0,-1.0,106
41272.0,171121.0,True,39.765742,-121.584576,455,193.0,648.0,-1.0,-1.0,132
76554.0,168300.0,True,39.757308,-121.620889,455,392.0,847.0,-1.0,-1.0,46
9347.0,71105.0,False,39.771947,-121.630378,456,537.0,993.0,-1.0,-1.0,108
61408.0,124324.0,False,39.795159,-121.582763,456,221.0,677.0,-1.0,-1.0,68
67138.0,154546.0,False,39.729914,-121.618383,460,356.0,816.0,-1.0,-1.0,11
72506.0,251195.0,False,39.740738,-121.618776,460,324.0,784.0,-1.0,-1.0,38
41751.0,158270.0,True,39.742565,-121.592974,461,540.0,1001.0,-1.0,-1.0,109
132557.0,168921.0,False,39.763403,-121.58736,461,268.0,729.0,-1.0,-1.0,144
82953.0,184577.0,True,39.745585,-121.585408,461,523.0,984.0,-1.0,-1.0,109
117941.0,180113.0,False,39.774558,-121.612743,461,523.0,984.0,-1.0,-1.0,121
176745.0,135150.0,True,39.736125,-121.576772,462,279.0,741.0,-1.0,-1.0,76
72803.0,51148.0,False,39.792495,-121.581438,462,138.0,600.0,-1.0,-1.0,91
24732.0,195000.0,False,39.766904,-121.609343,467,601.0,1068.0,-1.0,-1.0,100
35484.0,89456.0,False,39.733889,-121.635546,467,374.0,841.0,-1.0,-1.0,65
45000.0,95000.0,False,39.757419,-121.645154,467,910.0,1377.0,-1.0,-1.0,32
124778.0,225482.0,True,39.75975,-121.570947,468,443.0,911.0,-1.0,-1.0,32
91005.0,158809.0,False,39.756681,-121.599871,468,497.0,965.0,-1.0,-1.0,122
91005.0,158809.0,False,39.756681,-121.599871,468,497.0,965.0,-1.0,-1.0,122
40000.0,166500.0,True,39.787191,-121.573335,468,-1.0,-1.0,-1.0,-1.0,79
90202.0,188056.0,True,39.766501,-121.628481,469,300.0,769.0,-1.0,-1.0,137
64331.0,46639.0,True,39.78595,-121.582327,470,209.0,679.0,-1.0,-1.0,96
119931.0,43062.0,False,39.778154,-121.59491,473,93.0,566.0,-1.0,-1.0,126
105201.0,75503.0,False,39.75806,-121.628532,473,168.0,641.0,-1.0,-1.0,77
79647.0,313906.0,True,39.793842,-121.58216,475,-1.0,-1.0,-1.0,-1.0,79
46375.0,316200.0,False,39.776363,-121.587909,475,362.0,837.0,-1.0,-1.0,126
150107.0,509011.0,True,39.787148,-121.570828,476,662.0,1138.0,-1.0,-1.0,58
45000.0,250000.0,True,39.784988,-121.601299,477,-1.0,-1.0,-1.0,-1.0,69
64134.0,163941.0,True,39.771684,-121.612969,477,586.0,1063.0,-1.0,-1.0,124
78084.0,153211.0,False,39.771688,-121.622224,480,478.0,958.0,-1.0,-1.0,136
138868.0,156444.0,True,39.754858,-121.587046,480,483.0,963.0,-1.0,-1.0,139
86633.0,109739.0,False,39.79413,-121.58089,480,500.0,980.0,-1.0,-1.0,74
78469.0,69058.0,False,39.751463,-121.625912,481,150.0,631.0,-1.0,-1.0,67
93775.0,261726.0,True,39.761583,-121.628068,481,388.0,869.0,-1.0,-1.0,108
96498.0,134145.0,True,39.768337,-121.627167,481,393.0,874.0,-1.0,-1.0,136
9815.0,66711.0,False,39.795624,-121.583028,482,238.0,720.0,-1.0,-1.0,67
83662.0,180077.0,False,39.781701,-121.587081,482,237.0,719.0,-1.0,-1.0,96
12590.0,11103.0,True,39.779749,-121.5832,482,544.0,1026.0,-1.0,-1.0,114
58017.0,95216.0,True,39.764576,-121.570008,482,456.0,938.0,-1.0,-1.0,27
84342.0,187821.0,True,39.776782,-121.584825,482,498.0,980.0,-1.0,-1.0,111
112200.0,214200.0,True,39.74286,-121.631401,482,287.0,769.0,-1.0,-1.0,108
19579.0,136600.0,False,39.733904,-121.651257,484,-1.0,-1.0,-1.0,-1.0,68
141647.0,69168.0,True,39.748426,-121.584725,484,182.0,666.0,-1.0,-1.0,109
64051.0,179240.0,True,39.768757,-121.589623,484,263.0,747.0,-1.0,-1.0,143
57117.0,11999.0,False,39.780873,-121.599759,487,469.0,956.0,-1.0,-1.0,105
16159.0,56830.0,False,39.742716,-121.566645,487,617.0,1104.0,-1.0,-1.0,56
30916.0,155000.0,False,39.74375,-121.633475,488,780.0,1268.0,-1.0,-1.0,106
24732.0,153000.0,False,39.772126,-121.58689,488,168.0,656.0,-1.0,-1.0,134
27824.0,143500.0,False,39.755021,-121.591652,489,-1.0,-1.0,-1.0,-1.0,157
101858.0,152704.0,False,39.780691,-121.606624,489,387.0,876.0,-1.0,-1.0,83
87490.0,134279.0,False,39.786714,-121.585218,489,236.0,725.0,-1.0,-1.0,82
39994.0,81233.0,False,39.795622,-121.583319,490,298.0,788.0,-1.0,-1.0,66
40800.0,341000.0,False,39.766021,-121.595511,491,-1.0,-1.0,-1.0,-1.0,132
27731.0,98982.0,True,39.766134,-121.607474,491,490.0,981.0,-1.0,-1.0,94
112200.0,222360.0,True,39.764634,-121.636905,491,272.0,763.0,-1.0,-1.0,98
25764.0,102000.0,False,39.765358,-121.574338,491,229.0,720.0,-1.0,-1.0,47
133793.0,33310.0,False,39.746293,-121.580943,494,147.0,641.0,-1.0,-1.0,90
98628.0,55056.0,False,39.745458,-121.583141,494,200.0,694.0,-1.0,-1.0,80
137915.0,127523.0,True,39.746455,-121.583135,494,235.0,729.0,-1.0,-1.0,84
36921.0,50402.0,False,39.76158,-121.608962,495,-1.0,-1.0,-1.0,-1.0,54
96085.0,128134.0,False,39.77212,-121.582162,495,395.0,890.0,-1.0,-1.0,113
44706.0,81059.0,True,39.793296,-121.583575,495,198.0,693.0,-1.0,-1.0,81
117941.0,383561.0,True,39.768575,-121.636904,495,559.0,1054.0,-1.0,-1.0,85
65094.0,153869.0,True,39.763484,-121.634425,496,469.0,965.0,-1.0,-1.0,113
140000.0,319000.0,True,39.749636,-121.603404,496,412.0,908.0,-1.0,-1.0,77
173156.0,348368.0,False,39.754268,-121.647098,496,498.0,994.0,-1.0,-1.0,21
48619.0,115507.0,True,39.738881,-121.6192,496,267.0,763.0,-1.0,-1.0,32
46949.0,104137.0,True,39.747844,-121.613777,496,405.0,901.0,-1.0,-1.0,28
60665.0,164702.0,True,39.746508,-121.628608,497,588.0,1085.0,-1.0,-1.0,91
111642.0,371113.0,True,39.785945,-121.575256,497,476.0,973.0,-1.0,-1.0,89
144479.0,144649.0,True,39.765603,-121.597166,498,367.0,865.0,-1.0,-1.0,115
36790.0,48586.0,True,39.762584,-121.58225,498,126.0,624.0,-1.0,-1.0,109
47302.0,81755.0,False,39.749006,-121.62574,498,-1.0,-1.0,-1.0,-1.0,69
15378.0,178500.0,False,39.785626,-121.580814,501,232.0,733.0,-1.0,-1.0,95
112200.0,239700.0,False,39.798805,-121.582067,502,212.0,714.0,-1.0,-1.0,54
122400.0,204000.0,False,39.798987,-121.582471,502,218.0,720.0,-1.0,-1.0,54
153000.0,221700.0,True,39.781795,-121.592288,502,-1.0,-1.0,-1.0,-1.0,91
60045.0,194770.0,False,39.763475,-121.583061,502,174.0,676.0,-1.0,-1.0,110
92825.0,35893.0,False,39.785625,-121.581106,502,239.0,741.0,-1.0,-1.0,94
51995.0,280228.0,False,39.748242,-121.573933,502,310.0,812.0,-1.0,-1.0,73
69692.0,107220.0,True,39.789742,-121.589446,503,574.0,1077.0,-1.0,-1.0,49
37099.0,341700.0,False,39.745801,-121.622617,503,462.0,965.0,-1.0,-1.0,65
28574.0,21292.0,True,39.751632,-121.634274,504,214.0,718.0,-1.0,-1.0,71
50079.0,25046.0,True,39.757952,-121.611449,505,-1.0,-1.0,-1.0,-1.0,43
68070.0,71468.0,True,39.745364,-121.584744,505,203.0,708.0,-1.0,-1.0,91
57921.0,147893.0,True,39.746852,-121.571401,509,380.0,889.0,-1.0,-1.0,57
71443.0,123788.0,False,39.771163,-121.613302,510,338.0,848.0,-1.0,-1.0,120
71443.0,123788.0,False,39.771163,-121.613302,510,338.0,848.0,-1.0,-1.0,120
71443.0,123788.0,False,39.771163,-121.613302,510,405.0,915.0,-1.0,-1.0,120
25764.0,104040.0,True,39.792516,-121.577332,510,163.0,673.0,-1.0,-1.0,93
107219.0,10511.0,True,39.756696,-121.603239,510,-1.0,-1.0,-1.0,-1.0,99
53609.0,24555.0,True,39.746132,-121.587707,510,155.0,665.0,-1.0,-1.0,131
29281.0,83964.0,True,39.756413,-121.583307,511,251.0,762.0,-1.0,-1.0,108
60171.0,123383.0,True,39.761313,-121.579961,511,357.0,868.0,-1.0,-1.0,99
54730.0,106082.0,False,39.745182,-121.591635,512,244.0,756.0,-1.0,-1.0,128
45124.0,138745.0,True,39.770635,-121.615053,512,209.0,721.0,-1.0,-1.0,116
149956.0,234209.0,False,39.742693,-121.573935,512,250.0,762.0,-1.0,-1.0,85
91005.0,120109.0,True,39.769667,-121.605742,515,410.0,925.0,-1.0,-1.0,107
26794.0,174500.0,False,39.771208,-121.58929,515,479.0,994.0,-1.0,-1.0,137
83110.0,160180.0,False,39.79563,-121.58213,515,326.0,841.0,-1.0,-1.0,68
30916.0,150960.0,False,39.734256,-121.577699,515,123.0,638.0,-1.0,-1.0,56
53512.0,43747.0,False,39.748844,-121.600301,515,375.0,890.0,-1.0,-1.0,111
9225.0,106532.0,True,39.772595,-121.621543,515,312.0,827.0,-1.0,-1.0,130
35000.0,212500.0,True,39.779662,-121.616697,516,822.0,1338.0,-1.0,-1.0,72
28339.0,100000.0,False,39.773086,-121.628051,516,784.0,1300.0,-1.0,-1.0,104
47339.0,91771.0,False,39.744366,-121.654967,516,295.0,811.0,-1.0,-1.0,14
74973.0,105278.0,True,39.781192,-121.578021,516,254.0,770.0,-1.0,-1.0,101
87078.0,192048.0,False,39.744009,-121.640687,517,254.0,771.0,-1.0,-1.0,101
56680.0,218900.0,False,39.750967,-121.571793,517,366.0,883.0,-1.0,-1.0,42
65334.0,160104.0,False,39.74252,-121.642824,517,331.0,848.0,-1.0,-1.0,94
85187.0,265528.0,False,39.744447,-121.637422,523,567.0,1090.0,-1.0,-1.0,105
97072.0,109214.0,False,39.782743,-121.572124,523,276.0,799.0,-1.0,-1.0,60
88623.0,166148.0,True,39.743865,-121.639804,523,275.0,798.0,-1.0,-1.0,101
150000.0,200000.0,True,39.777102,-121.574865,524,429.0,953.0,-1.0,-1.0,70
29005.0,14504.0,True,39.749555,-121.624164,524,303.0,827.0,-1.0,-1.0,71
76910.0,195000.0,False,39.738862,-121.57723,525,729.0,1254.0,-1.0,-1.0,92
85739.0,212974.0,True,39.772692,-121.593128,529,430.0,959.0,-1.0,-1.0,126
82022.0,113738.0,False,39.763493,-121.588698,530,244.0,774.0,-1.0,-1.0,147
112200.0,197880.0,True,39.765769,-121.63413,530,289.0,819.0,-1.0,-1.0,118
44196.0,219303.0,False,39.742036,-121.582713,531,551.0,1082.0,-1.0,-1.0,67
61833.0,209100.0,False,39.774439,-121.624901,531,419.0,950.0,-1.0,-1.0,110
71085.0,61087.0,False,39.771799,-121.62724,531,-1.0,-1.0,-1.0,-1.0,114
25842.0,38495.0,False,39.774412,-121.601529,532,127.0,659.0,-1.0,-1.0,129
135000.0,197000.0,False,39.744446,-121.575244,532,424.0,956.0,-1.0,-1.0,81
69620.0,130104.0,False,39.748926,-121.627083,532,638.0,1170.0,-1.0,-1.0,75
110735.0,122655.0,False,39.738356,-121.642457,532,372.0,904.0,-1.0,-1.0,103
145185.0,89033.0,False,39.758564,-121.589534,533,364.0,897.0,-1.0,-1.0,155
112200.0,202980.0,False,39.771969,-121.59085,533,124.0,657.0,-1.0,-1.0,123
140000.0,285000.0,False,39.746444,-121.571661,533,-1.0,-1.0,-1.0,-1.0,57
122400.0,198900.0,False,39.762849,-121.632845,533,124.0,657.0,-1.0,-1.0,118
102000.0,286110.0,False,39.734723,-121.634115,533,152.0,685.0,-1.0,-1.0,68
96574.0,29097.0,False,39.7461,-121.585342,536,576.0,1112.0,-1.0,-1.0,110
122400.0,163200.0,False,39.767025,-121.610552,536,318.0,854.0,-1.0,-1.0,107
125000.0,200000.0,False,39.77127,-121.587552,538,-1.0,-1.0,-1.0,-1.0,140
58017.0,69624.0,True,39.77913,-121.593336,538,484.0,1022.0,-1.0,-1.0,111
10061.0,98460.0,False,39.748347,-121.638519,539,606.0,1145.0,-1.0,-1.0,86
65094.0,71016.0,False,39.757363,-121.597141,540,629.0,1169.0,-1.0,-1.0,125
120531.0,57883.0,True,39.764247,-121.569027,540,76.0,616.0,-1.0,-1.0,26
96498.0,193000.0,False,39.740829,-121.569845,540,-1.0,-1.0,-1.0,-1.0,82
82848.0,137003.0,True,39.794128,-121.576391,540,517.0,1057.0,-1.0,-1.0,71
66929.0,165871.0,False,39.765722,-121.575972,545,278.0,823.0,-1.0,-1.0,63
35000.0,71500.0,False,39.757004,-121.643084,545,-1.0,-1.0,-1.0,-1.0,54
40612.0,130375.0,False,39.762889,-121.61201,546,246.0,792.0,-1.0,-1.0,68
46411.0,106221.0,False,39.777886,-121.602802,546,355.0,901.0,-1.0,-1.0,114
51660.0,181499.0,True,39.749958,-121.591837,546,431.0,977.0,-1.0,-1.0,148
67949.0,107589.0,True,39.77538,-121.579325,546,195.0,741.0,-1.0,-1.0,97
102000.0,227460.0,True,39.771558,-121.606305,546,237.0,783.0,-1.0,-1.0,119
13939.0,88537.0,True,39.75212,-121.58042,547,229.0,776.0,-1.0,-1.0,105
56796.0,134895.0,True,39.737078,-121.576097,547,200.0,747.0,-1.0,-1.0,85
25764.0,102000.0,False,39.793827,-121.577538,552,268.0,820.0,-1.0,-1.0,82
76554.0,96812.0,True,39.783915,-121.603876,552,107.0,659.0,-1.0,-1.0,67
44209.0,113650.0,False,39.762806,-121.589465,552,324.0,876.0,-1.0,-1.0,157
112200.0,153000.0,True,39.751465,-121.584598,553,152.0,705.0,-1.0,-1.0,113
25500.0,123000.0,False,39.765942,-121.589546,553,-1.0,-1.0,-1.0,-1.0,162
90669.0,134079.0,True,39.765775,-121.589365,554,467.0,1021.0,-1.0,-1.0,155
120000.0,140000.0,True,39.763238,-121.629474,554,315.0,869.0,-1.0,-1.0,121
45124.0,19560.0,False,39.772466,-121.598836,554,294.0,848.0,-1.0,-1.0,124
76554.0,147641.0,False,39.772046,-121.619295,554,420.0,974.0,-1.0,-1.0,130
19579.0,265000.0,False,39.782383,-121.603371,554,627.0,1181.0,-1.0,-1.0,76
112200.0,260100.0,False,39.763404,-121.571666,554,203.0,757.0,-1.0,-1.0,29
69620.0,163521.0,True,39.738597,-121.646641,554,290.0,844.0,-1.0,-1.0,86
89239.0,255707.0,False,39.757835,-121.630785,557,480.0,1037.0,-1.0,-1.0,84
83662.0,174018.0,True,39.753992,-121.581102,557,388.0,945.0,-1.0,-1.0,107
72506.0,94811.0,True,39.753411,-121.622339,558,311.0,869.0,-1.0,-1.0,56
28339.0,265200.0,False,39.776113,-121.582906,558,259.0,817.0,-1.0,-1.0,108
32641.0,417900.0,False,39.730158,-121.64868,558,336.0,894.0,-1.0,-1.0,54
97072.0,86642.0,True,39.761033,-121.597429,559,-1.0,-1.0,-1.0,-1.0,102
30916.0,195000.0,True,39.785649,-121.598255,559,519.0,1078.0,-1.0,-1.0,70
103138.0,194130.0,True,39.744424,-121.636287,559,282.0,841.0,-1.0,-1.0,100
83662.0,194979.0,True,39.77858,-121.616817,559,-1.0,-1.0,-1.0,-1.0,90
83662.0,189549.0,False,39.774846,-121.615341,560,379.0,939.0,-1.0,-1.0,110
66396.0,123680.0,False,39.752968,-121.583438,561,542.0,1103.0,-1.0,-1.0,106
55384.0,184939.0,True,39.767422,-121.609339,561,433.0,994.0,-1.0,-1.0,105
44313.0,180000.0,False,39.741105,-121.64351,561,634.0,1195.0,-1.0,-1.0,92
10653.0,72577.0,True,39.771362,-121.620381,565,455.0,1020.0,-1.0,-1.0,134
25764.0,275400.0,False,39.733585,-121.651467,566,327.0,893.0,-1.0,-1.0,68
62288.0,60590.0,True,39.79757,-121.578601,566,217.0,783.0,-1.0,-1.0,55
51995.0,280228.0,False,39.748242,-121.573933,566,246.0,812.0,-1.0,-1.0,73
17356.0,132944.0,True,39.736954,-121.58559,566,425.0,991.0,-1.0,-1.0,44
115000.0,220000.0,False,39.770716,-121.589908,567,399.0,966.0,-1.0,-1.0,136
119931.0,69310.0,True,39.742059,-121.588513,567,225.0,792.0,-1.0,-1.0,105
46375.0,201450.0,True,39.768447,-121.583458,568,180.0,748.0,-1.0,-1.0,124
40427.0,27870.0,False,39.754245,-121.587904,568,-1.0,-1.0,-1.0,-1.0,147
107174.0,246305.0,True,39.780197,-121.596306,571,239.0,810.0,-1.0,-1.0,109
16159.0,50000.0,True,39.74789,-121.61063,571,-1.0,-1.0,-1.0,-1.0,21
57992.0,10235.0,True,39.781681,-121.596103,572,-1.0,-1.0,-1.0,-1.0,95
11870.0,101241.0,True,39.776198,-121.597912,572,329.0,901.0,-1.0,-1.0,136
29886.0,126000.0,False,39.768261,-121.631816,572,-1.0,-1.0,-1.0,-1.0,127
42304.0,118855.0,True,39.762137,-121.608313,573,110.0,683.0,-1.0,-1.0,60
118209.0,160907.0,True,39.744595,-121.594439,573,-1.0,-1.0,-1.0,-1.0,120
147404.0,265931.0,False,39.758831,-121.585851,573,286.0,859.0,-1.0,-1.0,128
112200.0,315690.0,True,39.743123,-121.631299,574,159.0,733.0,-1.0,-1.0,107
70986.0,142494.0,True,39.772018,-121.584574,574,391.0,965.0,-1.0,-1.0,125
61408.0,131689.0,True,39.769091,-121.584986,574,258.0,832.0,-1.0,-1.0,132
78084.0,118627.0,False,39.76805,-121.581561,575,472.0,1047.0,-1.0,-1.0,112
87982.0,97116.0,False,39.769155,-121.635221,575,-1.0,-1.0,-1.0,-1.0,90
24732.0,200000.0,False,39.755152,-121.59714,578,406.0,984.0,-1.0,-1.0,132
112200.0,300900.0,False,39.737078,-121.57564,580,201.0,781.0,-1.0,-1.0,88
118701.0,192284.0,True,39.734297,-121.63094,581,524.0,1105.0,-1.0,-1.0,62
30000.0,100000.0,False,39.772391,-121.614272,582,587.0,1169.0,-1.0,-1.0,115
66894.0,67209.0,False,39.745448,-121.621576,582,472.0,1054.0,-1.0,-1.0,65
42480.0,157639.0,True,39.79038,-121.593084,585,493.0,1078.0,-1.0,-1.0,30
